"cat","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes","GOTerm","cluster","direction"
"GO_Biological_Process_2018","atrioventricular valve morphogenesis (GO:0003181)","1 of 13",0.043322200205122695,0.17328880082049083,0.04918667689214441,0.1967467075685776,-2.878790097499904,9.036781404493851,"tmsb4x","GO:0003181","mVEC","downregulated"
"GO_Biological_Process_2018","spermidine metabolic process (GO:0008216)","1 of 9",0.030193081933267488,0.17328880082049083,0.03537841034936244,0.1967467075685776,-2.5791548810368967,9.027409499459932,"sat1b","GO:0008216","mVEC","downregulated"
"GO_Biological_Process_2018","stem cell differentiation (GO:0048863)","3 of 72",0.0018958767056364133,0.04614370669730135,0.002405337356141189,0.058690231489845014,-1.4309828509507498,8.969506267887073,"sema3d;metap2b;meox1","GO:0048863","mVEC","downregulated"
"GO_Biological_Process_2018","regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)","1 of 13",0.043322200205122695,0.17328880082049083,0.04918667689214441,0.1967467075685776,-2.798133383166597,8.783592713568524,"nrp2b","GO:0030947","mVEC","downregulated"
"GO_Biological_Process_2018","neutral amino acid transport (GO:0015804)","1 of 16",0.05305396284103168,0.18928855917712895,0.05941667370674075,0.20898881738645803,-2.930120074955339,8.604138543221474,"slc38a5b","GO:0015804","mVEC","downregulated"
"GO_Biological_Process_2018","negative regulation of supramolecular fiber organization (GO:1902904)","1 of 13",0.043322200205122695,0.17328880082049083,0.04918667689214441,0.1967467075685776,-2.624456283323299,8.238404654316355,"kank4","GO:1902904","mVEC","downregulated"
"GO_Biological_Process_2018","thymus development (GO:0048538)","1 of 19",0.06268817076998838,0.18932550856608069,0.06953971572977076,0.20898881738645803,-2.9255594920214314,8.102578410130638,"sema3d","GO:0048538","mVEC","downregulated"
"GO_Biological_Process_2018","sensory organ morphogenesis (GO:0090596)","1 of 14",0.04657702035878337,0.1803935391673515,0.052608627154980735,0.20375404802881428,-2.626126140556683,8.053404436833944,"eya1","GO:0090596","mVEC","downregulated"
"GO_Biological_Process_2018","closure of optic fissure (GO:0061386)","1 of 16",0.05305396284103168,0.18928855917712895,0.05941667370674075,0.20898881738645803,-2.6247450513165966,7.707421363101366,"sox11b","GO:0061386","mVEC","downregulated"
"GO_Biological_Process_2018","protein dephosphorylation (GO:0006470)","2 of 50",0.012561021420225757,0.16130995929132028,0.014867592750097138,0.1909311911065106,-1.7469324888195696,7.646597419052648,"eya2;eya1","GO:0006470","mVEC","downregulated"
"GO_Biological_Process_2018","hematopoietic stem cell differentiation (GO:0060218)","2 of 47",0.011157127047120585,0.1601375882057307,0.013274605619480302,0.19052963359724664,-1.6903867532637025,7.599432489769394,"metap2b;meox1","GO:0060218","mVEC","downregulated"
"GO_Biological_Process_2018","atrioventricular valve development (GO:0003171)","1 of 15",0.04982092922572947,0.18702010355504617,0.05601861255756447,0.20898881738645803,-2.471188126141535,7.411884261262467,"tmsb4x","GO:0003171","mVEC","downregulated"
"GO_Biological_Process_2018","somite development (GO:0061053)","2 of 49",0.012084867493986485,0.16130995929132028,0.014327799492339637,0.1909311911065106,-1.6342356057181209,7.216459596841954,"meox2a;meox1","GO:0061053","mVEC","downregulated"
"GO_Biological_Process_2018","response to cytokine (GO:0034097)","1 of 16",0.05305396284103168,0.18928855917712895,0.05941667370674075,0.20898881738645803,-2.383084822688524,6.997799219874282,"timp2a","GO:0034097","mVEC","downregulated"
"GO_Biological_Process_2018","thyroid gland development (GO:0030878)","1 of 18",0.059487547872323576,0.18932550856608069,0.06617718501825985,0.20898881738645803,-2.442588404078024,6.892955819346377,"kdrl","GO:0030878","mVEC","downregulated"
"GO_Biological_Process_2018","optic cup morphogenesis involved in camera-type eye development (GO:0002072)","1 of 17",0.05627615712249739,0.18928855917712895,0.06280285107946833,0.20898881738645803,-2.389417280830348,6.87551078455013,"sox11b","GO:0002072","mVEC","downregulated"
"GO_Biological_Process_2018","mRNA catabolic process (GO:0006402)","1 of 18",0.059487547872323576,0.18932550856608069,0.06617718501825985,0.20898881738645803,-2.424313764545281,6.841385000986898,"pnrc2","GO:0006402","mVEC","downregulated"
"GO_Biological_Process_2018","peripheral nervous system neuron development (GO:0048935)","1 of 17",0.05627615712249739,0.18928855917712895,0.06280285107946833,0.20898881738645803,-2.369244106762578,6.817462792274222,"sema3d","GO:0048935","mVEC","downregulated"
"GO_Biological_Process_2018","negative regulation of smoothened signaling pathway (GO:0045879)","1 of 20",0.06587806138006236,0.18932550856608069,0.07289048329242959,0.20898881738645803,-2.4386493594943026,6.633003839182052,"sox11b","GO:0045879","mVEC","downregulated"
"GO_Biological_Process_2018","axon development (GO:0061564)","3 of 102",0.005076699385394361,0.08258097666908158,0.006204560633610691,0.10092751964006731,-1.2398395427227982,6.550188794370945,"rgs4;sema3d;nrp2b","GO:0061564","mVEC","downregulated"
"GO_Biological_Process_2018","chloride ion homeostasis (GO:0055064)","1 of 17",0.05627615712249739,0.18928855917712895,0.06280285107946833,0.20898881738645803,-2.239973162764385,6.445487676534003,"calcrla","GO:0055064","mVEC","downregulated"
"GO_Biological_Process_2018","regulation of RNA splicing (GO:0043484)","1 of 21",0.06905725517369335,0.18932550856608069,0.07622952765325725,0.20898881738645803,-2.394782551810032,6.400821103623716,"ahnak","GO:0043484","mVEC","downregulated"
"GO_Biological_Process_2018","otic vesicle morphogenesis (GO:0071600)","1 of 20",0.06587806138006236,0.18932550856608069,0.07289048329242959,0.20898881738645803,-2.324612844976388,6.32283024425362,"eya1","GO:0071600","mVEC","downregulated"
"GO_Biological_Process_2018","blood vessel endothelial cell migration (GO:0043534)","1 of 20",0.06587806138006236,0.18932550856608069,0.07289048329242959,0.20898881738645803,-2.294191323832556,6.240085233883355,"sema3d","GO:0043534","mVEC","downregulated"
"GO_Biological_Process_2018","posterior lateral line neuromast primordium migration (GO:0048920)","1 of 20",0.06587806138006236,0.18932550856608069,0.07289048329242959,0.20898881738645803,-2.2842701778287484,6.2131002147882,"ackr3b","GO:0048920","mVEC","downregulated"
"GO_Biological_Process_2018","cardiocyte differentiation (GO:0035051)","1 of 21",0.06905725517369335,0.18932550856608069,0.07622952765325725,0.20898881738645803,-2.309272490000425,6.172268157223881,"sema3d","GO:0035051","mVEC","downregulated"
"GO_Biological_Process_2018","epithelium development (GO:0060429)","4 of 139",0.001289356260659308,0.04063560629735619,0.0016385767110545582,0.05598011195920289,-0.9244312026950924,6.150806735621815,"kdrl;meox2a;sema3d;meox1","GO:0060429","mVEC","downregulated"
"GO_Biological_Process_2018","camera-type eye morphogenesis (GO:0048593)","1 of 20",0.06587806138006236,0.18932550856608069,0.07289048329242959,0.20898881738645803,-2.2374342774371865,6.085708916855479,"sox11b","GO:0048593","mVEC","downregulated"
"GO_Biological_Process_2018","neuromast primordium migration (GO:0048883)","1 of 21",0.06905725517369335,0.18932550856608069,0.07622952765325725,0.20898881738645803,-2.2734285421194924,6.076463760344484,"ackr3b","GO:0048883","mVEC","downregulated"
"GO_Biological_Process_2018","inner ear receptor cell differentiation (GO:0060113)","1 of 22",0.07222578746204383,0.19155534935585544,0.07955688861888009,0.21099870459789952,-2.267412076959456,5.9586640012251175,"camk2g1","GO:0060113","mVEC","downregulated"
"GO_Biological_Process_2018","endothelial cell migration (GO:0043542)","1 of 17",0.05627615712249739,0.18928855917712895,0.06280285107946833,0.20898881738645803,-2.048873943233924,5.895602666769528,"sema3d","GO:0043542","mVEC","downregulated"
"GO_Biological_Process_2018","insulin receptor signaling pathway (GO:0008286)","1 of 22",0.07222578746204383,0.19155534935585544,0.07955688861888009,0.21099870459789952,-2.174594896166415,5.714744336376043,"soga1","GO:0008286","mVEC","downregulated"
"GO_Biological_Process_2018","regulation of extent of cell growth (GO:0061387)","1 of 12",0.0400564326162516,0.17328880082049083,0.045752721024005356,0.1967467075685776,-1.7180724558667628,5.52783971869094,"sema3d","GO:0061387","mVEC","downregulated"
"GO_Biological_Process_2018","translational elongation (GO:0006414)","1 of 23",0.07538369348092896,0.19567682137602832,0.0828726058802353,0.21511612590188736,-2.128513910431338,5.50255816093053,"eef2b","GO:0006414","mVEC","downregulated"
"GO_Biological_Process_2018","semaphorin-plexin signaling pathway (GO:0071526)","1 of 32",0.1033324205474935,0.20601728687582999,0.11219657751643604,0.22431162322240328,-2.357047990132258,5.350037200434826,"sema3d","GO:0071526","mVEC","downregulated"
"GO_Biological_Process_2018","embryonic heart tube development (GO:0035050)","2 of 63",0.01946787085364505,0.17021012140979017,0.022653830152417072,0.1967467075685776,-1.3293481470880806,5.236288819691423,"kdrl;sema3d","GO:0035050","mVEC","downregulated"
"GO_Biological_Process_2018","cell-cell adhesion mediated by cadherin (GO:0044331)","1 of 24",0.0785310083370555,0.20131656479219215,0.08617671898464209,0.22133809928687012,-2.012664981320869,5.120746470232179,"cdh6","GO:0044331","mVEC","downregulated"
"GO_Biological_Process_2018","mesenchymal cell differentiation (GO:0048762)","1 of 21",0.06905725517369335,0.18932550856608069,0.07622952765325725,0.20898881738645803,-1.9014917179154176,5.082343825830665,"sema3d","GO:0048762","mVEC","downregulated"
"GO_Biological_Process_2018","negative chemotaxis (GO:0050919)","1 of 29",0.09410993590981553,0.20601728687582999,0.1025245973460852,0.22431162322240328,-2.1167632499723585,5.002528911834824,"sema3d","GO:0050919","mVEC","downregulated"
"GO_Biological_Process_2018","negative regulation of axon guidance (GO:1902668)","1 of 33",0.10638597600964986,0.20601728687582999,0.11539801166169877,0.22431162322240328,-2.232407878042142,5.002115066676019,"sema3d","GO:1902668","mVEC","downregulated"
"GO_Biological_Process_2018","mitochondrial ATP synthesis coupled electron transport (GO:0042775)","1 of 35",0.11246238184354151,0.2071942144528888,0.12176727086600911,0.22580875546601314,-2.26565121665002,4.950757162678276,"cox7c","GO:0042775","mVEC","downregulated"
"GO_Biological_Process_2018","regulation of actin filament polymerization (GO:0030833)","1 of 36",0.11548529985898717,0.2071942144528888,0.12493517208160564,0.22580875546601314,-2.283910912966434,4.930077574617914,"kank4","GO:0030833","mVEC","downregulated"
"GO_Biological_Process_2018","pronephros development (GO:0048793)","2 of 79",0.0296659503375633,0.17328880082049083,0.03405200049805625,0.1967467075685776,-1.3851951487962857,4.872777637347257,"camk2g1;cdh6","GO:0048793","mVEC","downregulated"
"GO_Biological_Process_2018","hematopoietic progenitor cell differentiation (GO:0002244)","2 of 82",0.03177023720065612,0.17328880082049083,0.03639390062401039,0.1967467075685776,-1.3881469674946116,4.788031729998478,"metap2b;meox1","GO:0002244","mVEC","downregulated"
"GO_Biological_Process_2018","amino acid transport (GO:0006865)","1 of 35",0.11246238184354151,0.2071942144528888,0.12176727086600911,0.22580875546601314,-2.1751850874792806,4.753076322096801,"slc38a5b","GO:0006865","mVEC","downregulated"
"GO_Biological_Process_2018","regulation of axon extension (GO:0030516)","1 of 31",0.1002685847851718,0.20601728687582999,0.10898388936582881,0.22431162322240328,-2.034462267075238,4.679065557284254,"sema3d","GO:0030516","mVEC","downregulated"
"GO_Biological_Process_2018","enteric nervous system development (GO:0048484)","1 of 28",0.09101505425856093,0.20601728687582999,0.09927791630409213,0.22431162322240328,-1.9237454016119893,4.610698998824938,"sema3d","GO:0048484","mVEC","downregulated"
"GO_Biological_Process_2018","axonogenesis (GO:0007409)","3 of 156",0.01611881145163559,0.17021012140979017,0.019072581172466848,0.1967467075685776,-1.1044321416278182,4.558839957106708,"rgs4;sema3d;nrp2b","GO:0007409","mVEC","downregulated"
"GO_Biological_Process_2018","amino acid transmembrane transport (GO:0003333)","1 of 29",0.09410993590981553,0.20601728687582999,0.1025245973460852,0.22431162322240328,-1.9261593530831431,4.552076314025817,"slc38a5b","GO:0003333","mVEC","downregulated"
"GO_Biological_Process_2018","muscle cell development (GO:0055001)","1 of 30",0.09719443464442447,0.20601728687582999,0.1057599088144982,0.22431162322240328,-1.948389197992164,4.541776713650668,"meox1","GO:0055001","mVEC","downregulated"
"GO_Biological_Process_2018","negative regulation of axon extension involved in axon guidance (GO:0048843)","1 of 33",0.10638597600964986,0.20601728687582999,0.11539801166169877,0.22431162322240328,-1.9981485867371187,4.477214602889185,"sema3d","GO:0048843","mVEC","downregulated"
"GO_Biological_Process_2018","cellular response to xenobiotic stimulus (GO:0071466)","1 of 32",0.1033324205474935,0.20601728687582999,0.11219657751643604,0.22431162322240328,-1.953865718385592,4.434892425516836,"eef2b","GO:0071466","mVEC","downregulated"
"GO_Biological_Process_2018","neuron migration (GO:0001764)","1 of 30",0.09719443464442447,0.20601728687582999,0.1057599088144982,0.22431162322240328,-1.866975896637056,4.3519989030073445,"ackr3b","GO:0001764","mVEC","downregulated"
"GO_Biological_Process_2018","mesenchyme development (GO:0060485)","1 of 27",0.08790975527027124,0.20601728687582999,0.09601982691258468,0.22431162322240328,-1.7733635523591331,4.311835054092458,"meox1","GO:0060485","mVEC","downregulated"
"GO_Biological_Process_2018","ear morphogenesis (GO:0042471)","1 of 25",0.0816677670195897,0.2054323211626793,0.08946926735157568,0.22431162322240328,-1.719473832651677,4.307446819939378,"eya1","GO:0042471","mVEC","downregulated"
"GO_Biological_Process_2018","monovalent inorganic anion homeostasis (GO:0055083)","1 of 20",0.06587806138006236,0.18932550856608069,0.07289048329242959,0.20898881738645803,-1.573970365164877,4.281120380940029,"calcrla","GO:0055083","mVEC","downregulated"
"GO_Biological_Process_2018","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)","1 of 26",0.0847940044033141,0.20601728687582999,0.09275029027179515,0.22431162322240328,-1.7133131696435913,4.227652401875491,"cdh6","GO:0016339","mVEC","downregulated"
"GO_Biological_Process_2018","morphogenesis of an epithelial sheet (GO:0002011)","1 of 31",0.1002685847851718,0.20601728687582999,0.10898388936582881,0.22431162322240328,-1.8313276185942464,4.211875601205652,"sox11b","GO:0002011","mVEC","downregulated"
"GO_Biological_Process_2018","otic vesicle development (GO:0071599)","1 of 31",0.1002685847851718,0.20601728687582999,0.10898388936582881,0.22431162322240328,-1.8295203461006408,4.207719050054859,"eya1","GO:0071599","mVEC","downregulated"
"GO_Biological_Process_2018","regulation of cellular response to growth factor stimulus (GO:0090287)","1 of 31",0.1002685847851718,0.20601728687582999,0.10898388936582881,0.22431162322240328,-1.8158077809628372,4.176181482474139,"nrp2b","GO:0090287","mVEC","downregulated"
"GO_Biological_Process_2018","actin filament bundle organization (GO:0061572)","1 of 40",0.12747585639077252,0.2101628983739763,0.13749613703487742,0.22856986305501506,-2.020019933677245,4.160894213743178,"add3a","GO:0061572","mVEC","downregulated"
"GO_Biological_Process_2018","carboxylic acid transmembrane transport (GO:1905039)","1 of 36",0.11548529985898717,0.2071942144528888,0.12493517208160564,0.22580875546601314,-1.8968682913543284,4.094602715069742,"slc38a5b","GO:1905039","mVEC","downregulated"
"GO_Biological_Process_2018","kidney development (GO:0001822)","2 of 94",0.04074685919054011,0.17328880082049083,0.04635540082083798,0.1967467075685776,-1.2574784526849696,4.024404511039639,"camk2g1;cdh6","GO:0001822","mVEC","downregulated"
"GO_Biological_Process_2018","neural crest cell migration (GO:0001755)","2 of 93",0.03996587295631104,0.17328880082049083,0.04549037864274877,0.1967467075685776,-1.2407739136576403,3.9949562052812153,"sema3d;nrp2b","GO:0001755","mVEC","downregulated"
"GO_Biological_Process_2018","regulation of smoothened signaling pathway (GO:0008589)","1 of 33",0.10638597600964986,0.20601728687582999,0.11539801166169877,0.22431162322240328,-1.7821770039489442,3.9932910695310926,"sox11b","GO:0008589","mVEC","downregulated"
"GO_Biological_Process_2018","actin filament bundle assembly (GO:0051017)","1 of 36",0.11548529985898717,0.2071942144528888,0.12493517208160564,0.22580875546601314,-1.8082369035046308,3.903281934927089,"add3a","GO:0051017","mVEC","downregulated"
